player_id,team_id,player_name,team,position,assists_x,attempt_at_goal_on_target,attempt_at_goal,attempt_at_goal_conversion_rate,attempt_at_goal_inside_the_penalty_area,attempt_at_goal_outside_the_penalty_area,headed_attempt_at_goal,xg,xg_goal_effiency_rate,corners,own_goals,forced_turnovers,defensive_pressures_applied,direct_defensive_pressures_applied,fouls_against,fouls_for,yellow_cards,red_cards,indirect_red_cards,offsides,passes,passing_accuracy_rate,crosses,crossing_accuracy_rate,linebreaks_attempted_defensive_line,linebreak_attempted_defensive_line_rate,attempted_switches_of_play,switches_of_play_rate,goalkeeper_saves,goalkeeper_defensive_actions_inside_penalty_area,goalkeeper_defensive_actions_outside_penalty_area,offers_to_receive_total,offers_to_receive_in_behind,offers_to_receive_in_between,offers_to_receive_in_front,offers_to_receive_inside,offers_to_receive_outside,receptions_in_behind,receptions_between_midfield_and_defensive_line,receptions_under_pressure,number_of_involvements,avg_speed,speed_runs,sprints,total_distance,attacking_rank,defensive_rank,creativity_rank,attacking_score,defensive_score,creativity_score,competition_stage,goals,assists_y,total_competition_minutes_played,fdcp_top_scorer_rank
484276,285023_43818,Ahmed Maknazi,Iraq,DF,0,0,0,0,0,0,0,0.0,0x,0,0,2,23,5,0,0,0,0,0,0,5,60,0,0,0,0,0,0,,,,1,0,1,0,1,0,0,1,9,16,2.2,55,16,4276.36,,,,,,,,0.0,0.0,38.0,645.0
484320,285023_43969,Lamine Yamal,Spain,FW,0,8,17,6,9,8,0,1.69,0.59x,11,0,13,59,15,7,3,0,0,0,4,136,87,26,19,21,76,2,100,,,,158,64,79,15,47,111,17,119,116,393,5.61,279,133,32101.65,32.0,175.0,4.0,6.1206159591674805,5.474160671234131,7.416050434112549,Round of 16,1.0,0.0,352.0,152.0
484691,285023_43969,Joan Garcia,Spain,GK,0,0,0,0,0,0,0,0.0,0x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,,,,,,,,0.0,0.0,0.0,264.0
484698,285023_43879,Assane Diao,Senegal,FW,0,0,0,0,0,0,0,0.0,0x,0,0,1,3,0,0,0,0,0,0,0,12,100,0,0,3,33,0,0,,,,19,5,10,4,5,14,0,12,8,29,1.72,23,12,1835.5,,,,,,,,0.0,0.0,16.0,559.0
484728,285023_43969,Marc Pubill,Spain,DF,0,0,0,0,0,0,0,0.0,0x,0,0,0,0,0,0,0,0,0,0,0,2,100,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,4,1.45,6,3,455.66,,,,,,,,0.0,0.0,3.0,511.0
484817,285023_43978,Lachlan Bayliss,New Zealand,MF,0,0,0,0,0,0,0,0.0,0x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,,,,,,,,0.0,0.0,0.0,264.0
484848,285023_43948,Pascal Gross,Germany,MF,0,0,1,0,0,1,0,0.04,0x,0,0,1,15,1,1,0,0,0,0,0,14,100,1,0,1,100,0,0,,,,9,4,4,1,4,5,0,6,9,34,1.99,58,15,3218.51,,,,,,,,0.0,0.0,24.0,594.0
484849,285023_43948,Aleksandar Pavlovic,Germany,MF,0,1,4,0,1,3,0,0.37,0x,0,0,27,76,20,13,4,1,0,0,0,260,92,1,0,1,0,1,100,,,,158,4,54,100,119,39,0,20,67,548,7.64,597,165,38018.1,,,,,,,,0.0,0.0,300.0,1112.0
484850,285023_43948,Maximilian Beier,Germany,FW,0,0,0,0,0,0,0,0.0,0x,0,0,1,9,1,1,1,0,0,0,0,13,46,0,0,1,0,0,0,,,,12,4,8,0,1,11,0,7,7,26,1.62,46,16,3573.92,,,,,,,,0.0,0.0,33.0,629.0
484851,285023_43948,Deniz Undav,Germany,FW,2,4,6,50,5,1,0,1.43,2.1x,0,0,6,53,7,3,0,0,0,0,0,31,74,2,0,4,50,0,0,,,,19,12,7,0,13,6,5,27,30,85,6.03,205,59,17404.37,,,,,,,,3.0,2.0,174.0,11.0
484859,285023_43960,Quinten Timber,Netherlands,MF,0,0,0,0,0,0,0,0.0,0x,0,0,5,27,7,0,2,0,0,0,0,12,83,2,50,2,50,0,0,,,,19,7,6,6,8,11,1,5,14,32,3.41,96,29,7777.13,,,,,,,,0.0,0.0,68.0,724.0
484860,285023_43946,Bradley Barcola,France,FW,1,3,6,33,5,1,1,1.28,1.56x,0,0,14,87,13,3,0,1,0,0,1,85,89,5,20,8,75,0,0,,,,87,49,24,14,41,46,10,70,64,226,6.03,219,108,29556.14,38.0,140.0,97.0,6.045093536376953,5.693681240081787,6.115843296051025,Round of 16,2.0,1.0,297.0,35.0
484862,285023_43971,Marvin Keller,Switzerland,GK,0,0,0,0,0,0,0,0.0,0x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,,,,,,,,0.0,0.0,0.0,264.0
484864,285023_43971,Aurele Amenda,Switzerland,DF,0,0,0,0,0,0,0,0.0,0x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,,,,,,,,0.0,0.0,0.0,264.0
485063,285023_44037,Samed Bazdar,Bosnia and Herzegovina,FW,0,0,0,0,0,0,0,0.0,0x,0,0,2,6,2,1,1,0,0,0,0,5,40,0,0,3,0,0,0,,,,3,1,2,0,2,1,0,8,8,17,1.57,28,13,3649.89,,,,,,,,0.0,0.0,35.0,634.0
485064,285023_43899,Niko Sigur,Canada,DF,0,0,1,0,0,1,0,0.04,0x,0,0,4,39,9,5,1,1,0,0,0,64,81,4,25,8,63,1,100,,,,44,4,17,23,26,18,2,9,36,149,4.53,265,75,17924.01,,,,,,,,0.0,0.0,147.0,897.0
485065,285023_43938,Toni Fruk,Croatia,MF,0,0,0,0,0,0,0,0.0,0x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,,,,,,,,0.0,0.0,0.0,264.0
485066,285023_43938,Petar Sucic,Croatia,MF,1,2,3,33,1,2,0,0.14,7.07x,0,0,11,152,25,7,6,1,0,0,1,127,87,6,17,5,20,1,100,,,,164,44,73,47,98,66,6,43,62,294,7.0,548,158,39444.7,55.0,276.0,156.0,5.763622283935547,5.0614519119262695,5.803494930267334,Round of 16,1.0,1.0,338.0,73.0
485068,285023_43938,Igor Matanovic,Croatia,FW,0,2,4,0,3,1,2,0.12,0x,0,0,6,49,10,4,3,0,0,0,1,14,79,0,0,0,0,0,0,,,,36,15,19,2,33,3,0,22,16,44,4.63,164,73,12766.79,,,,,,,,0.0,0.0,125.0,863.0
485069,285023_43924,Ederson Silva,Brazil,MF,0,0,2,0,1,1,0,0.34,0x,0,0,1,20,2,1,0,0,0,0,0,5,100,3,33,0,0,0,0,,,,14,7,2,5,7,7,0,5,3,23,2.93,63,33,4509.03,,,,,,,,0.0,0.0,38.0,640.0
485070,285023_43911,Raul Rangel,Mexico,GK,0,0,0,0,0,0,0,0.0,0x,0,0,0,0,0,1,0,0,0,0,0,155,77,0,0,4,0,1,100,8.0,57.0,46.0,62,1,0,61,42,20,0,0,7,317,3.14,71,12,25833.63,,,,,,,Round of 16,0.0,0.0,494.0,1273.0
485080,285023_43942,James Trafford,England,GK,0,0,0,0,0,0,0,0.0,0x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,,,,,,,,0.0,0.0,0.0,264.0
485081,285023_43963,Francisco Conceicao,Portugal,FW,0,0,2,0,2,0,0,0.17,0x,0,0,9,35,4,1,1,0,0,0,1,73,89,5,40,7,86,0,0,,,,75,35,36,4,19,56,6,53,56,173,5.18,201,87,17531.95,,,,,,,,0.0,0.0,163.0,923.0
485131,285023_43967,Ben Gannon Doak,Scotland,FW,0,0,4,0,2,2,0,0.14,0x,0,0,13,71,6,3,1,0,0,0,0,52,90,7,29,1,100,0,0,,,,74,39,24,11,21,53,5,30,44,142,6.19,200,96,20888.71,,,,,,,,0.0,0.0,204.0,989.0
485324,285023_1895293,Arjany Martha,Curaçao,MF,0,0,0,0,0,0,0,0.0,0x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,,,,,,,,0.0,0.0,0.0,264.0
485347,285023_1895293,Tahith Chong,Curaçao,MF,0,2,4,0,2,2,0,0.2,0x,0,0,5,113,9,3,13,0,0,0,0,61,84,0,0,11,64,0,0,,,,116,31,78,7,73,43,4,38,78,169,6.14,293,107,27318.08,,,,,,,,0.0,0.0,267.0,1064.0
485379,285023_1895293,Shurandy Sambo,Curaçao,DF,0,0,0,0,0,0,0,0.0,0x,0,0,0,0,0,0,0,0,0,0,0,3,100,0,0,0,0,0,0,,,,2,0,1,1,1,1,0,0,0,7,2.18,9,4,726.32,,,,,,,,0.0,0.0,6.0,518.0
485409,285023_43908,Woodensky Pierre,Haiti,MF,0,0,0,0,0,0,0,0.0,0x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,,,,,,,,0.0,0.0,0.0,264.0
485503,285023_43819,Yuito Suzuki,Japan,MF,0,0,0,0,0,0,0,0.0,0x,0,0,0,7,2,0,0,0,0,0,0,4,100,0,0,0,0,0,0,,,,12,5,5,2,7,5,0,3,6,11,1.86,32,14,2226.64,,,,,,,,0.0,0.0,17.0,563.0
485595,285023_43922,Giuliano Simeone,Argentina,FW,0,0,0,0,0,0,0,0.0,0x,0,0,4,9,3,1,0,0,0,0,0,37,95,2,0,2,100,0,0,,,,38,15,20,3,12,26,2,23,23,84,1.64,102,40,8279.41,,,,,,,,0.0,0.0,75.0,742.0
485655,285023_43946,Michael Olise,France,FW,5,5,14,0,7,7,0,1.61,0x,17,0,26,154,14,3,9,1,0,0,0,275,88,15,20,21,81,1,100,,,,231,39,132,60,157,74,5,77,159,623,7.24,632,241,52521.25,71.0,215.0,1.0,5.6065874099731445,5.298612117767334,8.151275634765625,Round of 16,0.0,5.0,437.0,167.0
485664,285023_43908,Ruben Providence,Haiti,FW,0,1,4,0,4,0,0,0.19,0x,1,0,7,100,9,3,4,0,0,0,0,48,88,7,29,3,67,0,0,,,,100,31,61,8,44,56,4,27,47,144,6.09,312,115,24005.38,,,,,,,,0.0,0.0,237.0,1030.0
485666,285023_43946,Maghnes Akliouche,France,MF,0,0,0,0,0,0,0,0.0,0x,0,0,0,8,2,0,0,0,0,0,0,7,71,2,0,0,0,0,0,,,,11,3,5,3,7,4,0,2,4,20,1.66,24,5,1369.75,,,,,,,,0.0,0.0,10.0,528.0
485675,285023_43854,Evann Guessand,Côte d'Ivoire,FW,0,0,1,0,1,0,1,0.14,0x,0,0,2,9,2,1,0,0,0,0,0,5,80,0,0,0,0,0,0,,,,3,2,1,0,3,0,0,8,7,14,2.82,32,14,2736.85,,,,,,,,0.0,0.0,27.0,607.0
485676,285023_43908,Lenny Joseph,Haiti,FW,0,0,2,0,2,0,0,0.33,0x,0,0,4,43,5,6,1,0,0,0,0,20,65,0,0,3,33,1,100,,,,50,31,17,2,39,11,1,28,28,61,5.97,120,60,12922.53,,,,,,,,0.0,0.0,134.0,877.0
485677,285023_43946,Manu Kone,France,MF,0,2,5,0,1,4,0,0.16,0x,0,0,18,51,14,4,4,1,0,0,0,198,93,0,0,2,100,0,0,,,,57,2,11,44,41,16,1,5,66,438,3.79,386,82,31433.26,,,,,,,,0.0,0.0,299.0,1108.0
485740,285023_43872,Neil El Aynaoui,Morocco,MF,0,2,6,0,4,2,3,0.56,0x,1,0,38,106,42,11,7,0,0,0,0,376,93,0,0,3,0,3,67,,,,310,34,90,186,230,80,1,22,144,796,6.76,713,239,59775.75,310.0,10.0,345.0,4.452967166900635,6.963210582733154,4.76767635345459,Round of 16,0.0,0.0,533.0,1288.0
485756,285023_43872,Zakaria El Ouahdi,Morocco,DF,0,0,0,0,0,0,0,0.0,0x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,,,,,,,,0.0,0.0,0.0,264.0
485760,285023_43872,Ayyoub Bouaddi,Morocco,MF,0,0,3,0,0,3,0,0.14,0x,0,0,19,84,28,2,6,0,0,0,0,226,90,0,0,1,100,1,100,,,,144,18,39,87,95,49,0,14,98,494,5.32,491,141,39895.09,217.0,46.0,286.0,4.699042320251465,6.318141937255859,5.257148265838623,Round of 16,0.0,0.0,358.0,1185.0
485767,285023_43872,Redouane Halhal,Morocco,DF,0,0,0,0,0,0,0,0.0,0x,0,0,4,12,9,3,5,1,0,0,1,119,95,0,0,0,0,1,100,,,,13,0,0,13,1,12,0,0,37,260,2.23,154,62,19377.5,,,,,,,,0.0,0.0,208.0,997.0
485802,285023_43928,Alex Arce,Paraguay,FW,0,0,0,0,0,0,0,0.0,0x,0,0,1,32,4,1,0,1,0,0,0,10,70,0,0,0,0,0,0,,,,11,6,2,3,7,4,0,8,10,22,2.85,122,46,7712.6,,,,,,,,0.0,0.0,64.0,717.0
485804,285023_43928,Gustavo Caballero,Paraguay,MF,0,1,1,0,1,0,1,0.07,0x,0,0,2,36,8,2,2,0,0,0,1,8,63,0,0,1,0,0,0,,,,13,9,3,1,8,5,1,11,11,27,2.52,169,57,12413.4,,,,,,,,0.0,0.0,117.0,846.0
486074,285023_43972,Can Uzun,Türkiye,FW,0,1,4,0,3,1,0,0.39,0x,0,0,4,9,3,0,1,0,0,0,0,24,92,0,0,0,0,0,0,,,,24,5,6,13,13,11,1,9,20,64,4.39,92,27,6108.16,,,,,,,,0.0,0.0,55.0,698.0
486076,285023_43972,Oguz Aydin,Türkiye,FW,0,0,0,0,0,0,0,0.0,0x,0,0,3,24,9,0,2,0,0,0,0,46,85,3,0,3,67,0,0,,,,15,10,4,1,6,9,2,15,27,94,2.13,103,55,10321.84,,,,,,,,0.0,0.0,97.0,793.0
486080,285023_43995,Robin Hranac,Czechia,DF,0,0,0,0,0,0,0,0.0,0x,0,0,15,37,15,6,0,0,0,0,0,116,90,1,0,2,0,0,0,,,,11,2,1,8,6,5,0,1,13,249,5.86,311,94,29418.45,,,,,,,,0.0,0.0,301.0,1120.0
486081,285023_43995,Lukas Cerv,Czechia,MF,0,2,3,0,1,2,0,0.06,0x,0,0,6,27,11,3,3,0,0,0,0,42,86,1,0,2,0,1,100,,,,67,2,28,37,54,13,0,4,18,97,4.24,204,53,18226.25,,,,,,,,0.0,0.0,172.0,939.0
486082,285023_43995,Pavel Sulc,Czechia,FW,0,0,2,0,0,2,0,0.03,0x,0,0,6,104,12,2,1,0,0,0,1,51,76,1,100,3,0,0,0,,,,100,39,59,2,55,45,4,36,47,129,6.65,338,102,22856.82,,,,,,,,0.0,0.0,209.0,1001.0
486130,285023_43879,Habib Diarra,Senegal,MF,0,1,3,67,2,1,0,0.54,3.68x,0,0,12,73,14,2,2,0,0,0,0,54,96,1,0,2,50,0,0,,,,68,36,19,13,52,16,1,15,33,133,4.92,221,92,18234.36,23.0,285.0,92.0,6.257591724395752,5.006283283233643,6.148605346679688,Round of 16,2.0,0.0,168.0,40.0
486147,285023_20014,Noah Sadiki,Congo DR,MF,0,0,0,0,0,0,0,0.0,0x,0,0,12,135,17,2,3,2,0,0,0,116,89,1,100,3,33,0,0,,,,148,9,96,43,109,39,0,20,47,242,6.86,420,141,33931.45,,,,,,,,0.0,0.0,297.0,1105.0
486150,285023_43860,Jerome Opoku,Ghana,DF,0,0,0,0,0,0,0,0.0,0x,0,0,8,10,7,2,4,0,0,0,0,115,83,0,0,7,43,7,57,,,,16,0,2,14,9,7,0,0,14,246,4.21,230,74,29365.82,,,,,,,,0.0,0.0,313.0,1168.0
486161,285023_43883,Relebohile Mofokeng,South Africa,FW,0,1,3,0,0,3,0,0.12,0x,1,0,18,107,13,3,2,0,0,0,0,54,81,2,0,6,50,2,100,,,,56,18,34,4,37,19,3,34,22,130,5.73,341,100,23444.92,,,,,,,,0.0,0.0,184.0,963.0
486168,285023_43879,Cherif Ndiaye,Senegal,FW,0,0,0,0,0,0,0,0.0,0x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,,,,,,,,0.0,0.0,0.0,264.0
486196,285023_20014,Timothy Fayulu,Congo DR,GK,0,0,0,0,0,0,0,0.0,0x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,,,,,,,,0.0,0.0,0.0,264.0
486213,285023_43860,Brandon Thomas Asante,Ghana,FW,1,0,0,0,0,0,0,0.0,0x,0,0,3,28,0,0,1,0,0,0,1,6,50,2,50,0,0,0,0,,,,34,26,8,0,23,11,2,8,8,18,3.14,102,49,7440.82,,,,,,,,0.0,1.0,70.0,194.0
486259,285023_43854,Mohamed Kone,Côte d'Ivoire,GK,0,0,0,0,0,0,0,0.0,0x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,,,,,,,,0.0,0.0,0.0,264.0
486260,285023_43854,Christopher Operi,Côte d'Ivoire,DF,0,0,0,0,0,0,0,0.0,0x,0,0,4,20,3,2,0,0,0,0,0,78,90,1,0,3,33,0,0,,,,15,10,2,3,10,5,0,10,29,157,1.6,142,55,10698.42,,,,,,,,0.0,0.0,100.0,808.0
486268,285023_43854,Emmanuel Agbadou,Côte d'Ivoire,DF,0,1,3,0,1,2,1,0.05,0x,0,0,4,28,8,0,0,0,0,0,0,154,92,0,0,1,0,0,0,,,,31,0,6,25,17,14,0,5,31,323,4.16,250,72,28516.79,242.0,83.0,319.0,4.649388790130615,5.99571704864502,5.107358455657959,Round of 16,0.0,0.0,308.0,1145.0
486306,285023_43976,Nestory Irankunda,Australia,FW,0,3,6,17,4,2,1,0.81,1.23x,0,0,13,116,3,4,5,0,0,0,0,44,73,1,0,1,100,1,0,,,,55,34,20,1,36,19,6,43,51,124,5.66,263,129,27279.0,75.0,297.0,297.0,5.578295707702637,4.929700374603272,5.2080254554748535,Round of 16,1.0,0.0,285.0,134.0
486317,285023_43854,Guela Doue,Côte d'Ivoire,DF,0,0,1,0,1,0,0,0.01,0x,0,0,12,78,19,6,5,1,0,0,0,163,88,11,45,9,56,2,100,,,,85,29,38,18,26,59,3,28,73,343,6.19,353,132,31331.08,248.0,64.0,162.0,4.63437032699585,6.156317710876465,5.784099102020264,Round of 16,0.0,0.0,311.0,1156.0
486390,285023_43921,Max Arfsten,USA,DF,0,0,0,0,0,0,0,0.0,0x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,1,1,0,0,2,0,0,0,0,1.09,1,2,231.95,,,,,,,,0.0,0.0,2.0,508.0
486614,285023_43834,Alhashmi Alhussein,Qatar,DF,0,0,0,0,0,0,0,0.0,0x,0,0,2,20,8,2,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,1,0,1,0,0,1,0,1,1,1,1.97,50,20,4072.3,,,,,,,,0.0,0.0,41.0,650.0
486639,285023_43834,Tahsin Mohammed,Qatar,FW,0,0,0,0,0,0,0,0.0,0x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,,,,,,,,0.0,0.0,0.0,264.0
486875,285023_43928,Gustavo Velazquez,Paraguay,DF,0,0,0,0,0,0,0,0.0,0x,0,0,3,24,3,2,0,0,0,0,0,80,71,4,0,6,17,3,100,,,,20,2,3,15,6,14,0,5,11,177,5.35,197,66,25381.16,,,,,,,,0.0,0.0,293.0,1101.0
486929,285023_43899,Tani Oluwaseyi,Canada,FW,0,4,8,0,8,0,2,0.99,0x,0,0,11,104,20,5,5,0,0,0,1,41,66,4,0,4,50,1,100,,,,132,94,36,2,107,25,6,49,55,131,6.11,350,172,29357.02,,,,,,,,0.0,0.0,288.0,1094.0
489300,285023_43908,Martin Experience,Haiti,DF,0,0,1,0,0,1,0,0.01,0x,0,0,26,91,26,7,6,0,0,0,0,111,84,6,0,6,33,3,100,,,,116,41,45,30,32,84,1,25,47,243,6.65,447,187,33997.02,,,,,,,,0.0,0.0,306.0,1139.0
489417,285023_43928,Isidro Pitta,Paraguay,FW,0,0,0,0,0,0,0,0.0,0x,0,0,2,26,3,2,0,0,0,0,2,4,75,1,0,1,0,0,0,,,,5,5,0,0,3,2,0,5,8,15,1.31,77,23,6037.06,,,,,,,,0.0,0.0,55.0,697.0
489517,285023_43960,Jan Paul Van Hecke,Netherlands,DF,0,2,3,33,3,0,3,0.15,6.86x,0,0,11,56,17,4,2,0,0,0,0,360,93,1,0,5,60,4,75,,,,43,2,3,38,13,30,0,5,48,739,5.92,374,114,42651.39,135.0,53.0,185.0,4.969620704650879,6.253343105316162,5.693343639373779,Round of 16,1.0,0.0,432.0,162.0
489518,285023_43960,Crysencio Summerville,Netherlands,FW,2,2,2,100,1,1,0,0.16,12.33x,3,0,17,75,13,2,5,1,0,0,1,67,84,8,13,6,83,0,0,,,,80,39,28,13,40,40,6,46,62,182,6.16,285,131,28089.07,10.0,272.0,14.0,6.852986812591553,5.06879472732544,7.073603630065918,Round of 16,2.0,2.0,282.0,25.0
489520,285023_44037,Nikola Katic,Bosnia and Herzegovina,DF,0,0,2,0,1,1,1,0.08,0x,0,0,14,43,18,4,0,1,0,0,0,165,90,0,0,1,0,0,0,,,,39,0,1,38,10,29,0,4,37,345,6.17,419,139,36234.39,261.0,38.0,315.0,4.597143650054932,6.435918807983398,5.120517253875732,Round of 16,0.0,0.0,353.0,1183.0
489521,285023_44037,Stjepan Radeljic,Bosnia and Herzegovina,DF,0,0,1,0,1,0,0,0.01,0x,0,0,1,9,4,1,3,1,0,0,0,153,90,0,0,2,100,2,50,,,,7,0,0,7,3,4,0,1,21,318,2.86,186,63,20111.1,,,,,,,,0.0,0.0,211.0,1004.0
489523,285023_44037,Armin Gigovic,Bosnia and Herzegovina,MF,0,0,0,0,0,0,0,0.0,0x,0,0,4,33,4,0,1,0,0,0,0,24,71,0,0,0,0,1,0,,,,24,3,11,10,14,10,0,4,18,53,3.43,142,62,10900.97,,,,,,,,0.0,0.0,95.0,791.0
489550,285023_43820,Husam Abudahab,Jordan,DF,0,0,0,0,0,0,0,0.0,0x,0,0,4,42,14,2,1,1,0,0,0,58,74,0,0,1,100,0,0,,,,22,1,4,17,8,14,0,0,15,112,4.16,206,75,19848.59,,,,,,,,0.0,0.0,190.0,969.0
489551,285023_43820,Mohammad Abualnadi,Jordan,DF,0,0,0,0,0,0,0,0.0,0x,0,0,2,6,3,0,0,0,0,0,0,31,77,0,0,0,0,0,0,,,,26,0,2,24,4,22,0,1,10,60,2.24,115,31,8415.95,,,,,,,,0.0,0.0,75.0,739.0
489603,285023_43817,Ali Nemati,IR Iran,DF,0,0,1,0,1,0,0,0.06,0x,0,0,5,24,10,3,0,1,0,0,1,129,88,3,33,3,0,2,100,,,,28,3,1,24,12,16,1,4,22,265,6.14,369,108,31613.92,,,,,,,,0.0,0.0,309.0,1148.0
489685,285023_43970,Jacob Widell Zetterstrom,Sweden,GK,0,0,0,0,0,0,0,0.0,0x,0,0,0,0,0,0,0,0,0,0,0,73,53,0,0,6,17,0,0,12.0,54.0,46.0,9,0,0,9,6,3,0,0,1,131,1.58,17,8,10559.21,,,,,,,,0.0,0.0,200.0,980.0
489688,285023_43970,Yasin Ayari,Sweden,MF,0,3,7,29,1,6,0,0.44,4.59x,9,0,21,100,22,4,8,1,0,0,0,107,79,17,29,2,0,3,67,,,,148,21,59,68,111,37,2,28,85,278,6.4,434,109,39607.81,34.0,167.0,223.0,6.0698089599609375,5.5384202003479,5.5459465980529785,Round of 16,2.0,0.0,371.0,48.0
489689,285023_43970,Lucas Bergvall,Sweden,MF,1,0,2,0,2,0,1,0.68,0x,0,0,10,60,13,7,4,1,0,0,0,88,91,2,0,2,100,0,0,,,,52,7,16,29,43,9,3,14,40,193,6.93,283,89,23862.93,146.0,307.0,54.0,4.938865661621094,4.877455234527588,6.361196041107178,Round of 16,0.0,1.0,207.0,210.0
489691,285023_43970,Gustaf Nilsson,Sweden,FW,0,0,1,0,1,0,1,0.01,0x,0,0,0,3,0,0,0,0,0,0,0,2,50,0,0,0,0,0,0,,,,3,1,2,0,2,1,0,2,3,6,2.14,11,2,713.65,,,,,,,,0.0,0.0,5.0,515.0
489696,285023_43961,Sondre Langas,Norway,DF,0,0,0,0,0,0,0,0.0,0x,0,0,1,1,1,0,0,0,0,0,0,10,90,0,0,0,0,1,100,,,,4,0,0,4,1,3,0,0,1,20,1.19,26,11,2880.7,,,,,,,,0.0,0.0,29.0,612.0
489704,285023_43963,Renato Veiga,Portugal,DF,0,0,2,0,2,0,2,0.28,0x,0,0,9,45,11,5,3,2,0,0,0,336,95,0,0,4,50,1,100,,,,45,2,0,43,15,30,0,3,34,713,5.77,498,145,49867.82,324.0,29.0,335.0,4.388038158416748,6.541131496429443,4.923951148986816,Round of 16,0.0,0.0,518.0,1284.0
489732,285023_43942,Noni Madueke,England,FW,0,1,6,0,4,2,0,0.61,0x,0,0,8,66,13,1,3,0,0,0,0,77,84,19,42,12,75,0,0,,,,143,64,62,17,32,111,15,56,39,232,4.75,302,124,26039.3,142.0,239.0,42.0,4.951169490814209,5.231312274932861,6.50955867767334,Round of 16,0.0,0.0,266.0,1062.0
489849,285023_43926,Juan Portilla,Colombia,MF,0,0,0,0,0,0,0,0.0,0x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,,,,,,,,0.0,0.0,0.0,264.0
491166,285023_43976,Nishan Velupillay,Australia,FW,0,0,0,0,0,0,0,0.0,0x,0,0,1,57,4,1,0,0,0,0,0,12,50,0,0,0,0,0,0,,,,12,5,6,1,8,4,0,6,10,35,3.37,140,53,9830.13,,,,,,,,0.0,0.0,88.0,769.0
491167,285023_43820,Amer Jamous,Jordan,MF,0,0,0,0,0,0,0,0.0,0x,0,0,2,26,2,1,0,0,0,0,0,4,100,0,0,0,0,0,0,,,,4,1,3,0,4,0,0,2,2,8,2.19,48,10,2136.97,,,,,,,,0.0,0.0,19.0,573.0
491216,285023_43963,Samu Costa,Portugal,DF,0,0,0,0,0,0,0,0.0,0x,0,0,2,10,1,0,0,0,0,0,0,11,100,0,0,0,0,0,0,,,,3,0,2,1,3,0,0,1,1,23,1.32,33,7,2859.94,,,,,,,,0.0,0.0,26.0,603.0
491218,285023_43948,Jamie Leweling,Germany,MF,0,0,1,0,0,1,0,0.08,0x,0,0,2,15,4,0,0,0,0,0,0,14,79,3,0,1,0,0,0,,,,11,7,4,0,2,9,2,7,8,36,1.71,55,20,4276.01,,,,,,,,0.0,0.0,37.0,638.0
491228,285023_44037,Martin Zlomislic,Bosnia and Herzegovina,GK,0,0,0,0,0,0,0,0.0,0x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,,,,,,,,0.0,0.0,0.0,264.0
