player_id,team_id,player_name,team,position,assists_x,attempt_at_goal_on_target,attempt_at_goal,attempt_at_goal_conversion_rate,attempt_at_goal_inside_the_penalty_area,attempt_at_goal_outside_the_penalty_area,headed_attempt_at_goal,xg,xg_goal_effiency_rate,corners,own_goals,forced_turnovers,defensive_pressures_applied,direct_defensive_pressures_applied,fouls_against,fouls_for,yellow_cards,red_cards,indirect_red_cards,offsides,passes,passing_accuracy_rate,crosses,crossing_accuracy_rate,linebreaks_attempted_defensive_line,linebreak_attempted_defensive_line_rate,attempted_switches_of_play,switches_of_play_rate,goalkeeper_saves,goalkeeper_defensive_actions_inside_penalty_area,goalkeeper_defensive_actions_outside_penalty_area,offers_to_receive_total,offers_to_receive_in_behind,offers_to_receive_in_between,offers_to_receive_in_front,offers_to_receive_inside,offers_to_receive_outside,receptions_in_behind,receptions_between_midfield_and_defensive_line,receptions_under_pressure,number_of_involvements,avg_speed,speed_runs,sprints,total_distance,goals,assists_y,total_competition_minutes_played,fdcp_top_scorer_rank
483497,285023_43961,Fredrik Aursnes,Norway,MF,0,0,1,0,0,1,0,0.0,0x,0,0,7,29,8,5,0,0,0,0,0,102,85,2,50,1,0,1,100,,,,80.0,19.0,38.0,23.0,56.0,24.0,1.0,7.0,27.0,209.0,7.24,395.0,121.0,26808.54,0.0,0.0,227.0,1156.0
483505,285023_43961,David Moller Wolfe,Norway,DF,1,0,0,0,0,0,0,0.0,0x,0,0,6,15,8,5,1,0,0,0,0,70,87,3,33,6,33,0,0,,,,58.0,6.0,30.0,22.0,23.0,35.0,1.0,8.0,35.0,140.0,4.18,210.0,85.0,18974.33,0.0,1.0,182.0,171.0
483512,285023_43960,Jorrel Hato,Netherlands,DF,0,0,0,0,0,0,0,0.0,0x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205.0
483516,285023_43961,Kristoffer Ajer,Norway,DF,0,1,1,0,1,0,1,0.1,0x,0,0,2,6,2,0,1,0,0,0,0,93,90,1,100,0,0,0,0,,,,38.0,2.0,1.0,35.0,23.0,15.0,0.0,2.0,18.0,209.0,4.02,200.0,61.0,20886.02,0.0,0.0,207.0,1114.0
483526,285023_43960,Tijjani Reijnders,Netherlands,MF,1,2,4,0,3,1,0,0.48,0x,10,0,7,34,5,0,3,0,0,0,1,67,79,15,40,4,50,0,0,,,,165.0,51.0,68.0,46.0,118.0,47.0,3.0,26.0,35.0,166.0,6.63,286.0,95.0,23300.38,0.0,1.0,211.0,192.0
483530,285023_43961,Fredrik Andre Bjorkan,Norway,DF,0,0,0,0,0,0,0,0.0,0x,0,0,1,0,0,0,0,0,0,0,0,20,90,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,2.3,70.0,29.0,5776.79,0.0,0.0,50.0,685.0
483535,285023_43961,Egil Selvik,Norway,GK,0,0,0,0,0,0,0,0.0,0x,0,0,0,0,0,0,0,0,0,0,0,29,55,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,0.99,5.0,0.0,4989.63,0.0,0.0,100.0,814.0
483549,285023_43946,Warren Zaire Emery,France,MF,0,0,0,0,0,0,0,0.0,0x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205.0
483553,285023_43960,Lutsharel Geertruida,Netherlands,DF,0,0,0,0,0,0,0,0.0,0x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205.0
483936,285023_43995,David Doudera,Czechia,DF,0,0,4,0,1,3,0,0.05,0x,0,0,1,23,0,0,1,0,0,0,0,47,72,4,25,3,0,0,0,,,,23.0,10.0,10.0,3.0,7.0,16.0,0.0,10.0,20.0,107.0,2.09,114.0,34.0,10486.58,0.0,0.0,100.0,812.0
483961,285023_43995,Tomas Chory,Czechia,FW,0,0,0,0,0,0,0,0.0,0x,0,0,0,14,1,2,1,0,0,0,0,8,88,0,0,1,0,0,0,,,,13.0,7.0,6.0,0.0,8.0,5.0,0.0,6.0,4.0,18.0,4.49,55.0,28.0,4558.03,0.0,0.0,43.0,657.0
483966,285023_44037,Benjamin Tahirovic,Bosnia and Herzegovina,MF,0,0,1,0,0,1,0,0.01,0x,1,0,11,77,7,3,2,0,0,0,0,67,82,2,0,2,0,0,0,,,,59.0,3.0,39.0,17.0,47.0,12.0,2.0,8.0,39.0,152.0,7.05,355.0,98.0,25270.96,0.0,0.0,217.0,1149.0
483990,285023_43995,David Jurasek,Czechia,DF,0,0,0,0,0,0,0,0.0,0x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205.0
484003,285023_43995,Mojmir Chytil,Czechia,FW,0,0,0,0,0,0,0,0.0,0x,0,0,1,4,1,1,0,0,0,0,0,2,100,0,0,1,100,0,0,,,,2.0,2.0,0.0,0.0,1.0,1.0,0.0,2.0,2.0,4.0,2.6,17.0,8.0,1627.26,0.0,0.0,12.0,526.0
484011,285023_43995,Lukas Provod,Czechia,MF,0,0,1,0,0,1,0,0.05,0x,0,0,9,49,5,2,1,0,0,0,1,48,77,2,50,3,100,0,0,,,,50.0,31.0,15.0,4.0,24.0,26.0,2.0,24.0,20.0,109.0,6.94,228.0,88.0,16011.22,0.0,0.0,137.0,910.0
484012,285023_43995,Matej Kovar,Czechia,GK,0,0,0,0,0,0,0,0.0,0x,0,0,0,0,0,0,0,0,0,0,0,97,64,0,0,3,33,0,0,11.0,60.0,52.0,13.0,0.0,0.0,13.0,7.0,6.0,0.0,0.0,10.0,181.0,2.86,19.0,2.0,14358.61,0.0,0.0,301.0,1216.0
484022,285023_44037,Tarik Muharemovic,Bosnia and Herzegovina,DF,0,0,1,0,1,0,1,0.12,0x,0,0,7,14,7,4,1,0,1,0,0,71,85,0,0,0,0,2,100,,,,8.0,0.0,1.0,7.0,5.0,3.0,0.0,2.0,22.0,159.0,6.1,188.0,47.0,18555.28,0.0,0.0,182.0,1000.0
484045,285023_43967,Lawrence Shankland,Scotland,FW,0,0,4,0,4,0,2,0.35,0x,0,0,4,61,9,5,3,0,0,0,1,34,59,0,0,2,0,0,0,,,,97.0,46.0,45.0,6.0,80.0,17.0,1.0,29.0,30.0,83.0,4.59,258.0,70.0,21051.5,0.0,0.0,183.0,1003.0
484051,285023_43967,Kenny Mclean,Scotland,MF,0,0,1,0,0,1,0,0.01,0x,0,0,4,31,6,1,1,1,0,0,0,63,89,2,50,2,100,0,0,,,,56.0,2.0,24.0,30.0,42.0,14.0,1.0,4.0,21.0,137.0,7.3,188.0,56.0,16438.49,0.0,0.0,144.0,924.0
484065,285023_43972,Eren Elmali,Türkiye,DF,0,0,0,0,0,0,0,0.0,0x,0,0,4,26,3,2,1,1,0,0,0,59,88,4,25,1,100,1,100,,,,26.0,12.0,11.0,3.0,11.0,15.0,3.0,8.0,30.0,121.0,4.45,135.0,60.0,14528.21,0.0,0.0,134.0,902.0
484072,285023_43972,Samet Akaydin,Türkiye,DF,0,0,0,0,0,0,0,0.0,0x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205.0
484073,285023_43967,Dominic Hyam,Scotland,DF,0,0,0,0,0,0,0,0.0,0x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205.0
484082,285023_43972,Abdulkerim Bardakci,Türkiye,DF,0,0,3,0,1,2,0,0.07,0x,0,0,3,27,12,1,3,0,0,0,0,242,92,6,33,3,33,5,60,,,,25.0,2.0,1.0,22.0,11.0,14.0,1.0,2.0,24.0,516.0,6.08,258.0,93.0,30419.01,0.0,0.0,300.0,1211.0
484087,285023_43972,Arda Guler,Türkiye,FW,0,4,12,8,3,9,0,0.75,1.34x,11,0,12,62,7,3,10,0,0,0,2,198,86,14,29,9,67,5,80,,,,268.0,40.0,122.0,106.0,157.0,111.0,6.0,46.0,89.0,455.0,6.43,425.0,120.0,33635.28,1.0,0.0,313.0,125.0
484092,285023_43972,Ismail Yuksek,Türkiye,MF,0,0,5,0,3,2,1,0.32,0x,0,0,16,34,13,2,0,0,0,0,0,111,94,1,0,2,50,2,100,,,,48.0,7.0,11.0,30.0,35.0,13.0,2.0,4.0,33.0,249.0,4.43,156.0,43.0,16925.98,0.0,0.0,153.0,946.0
484112,285023_43972,Kenan Yildiz,Türkiye,FW,0,1,14,0,11,3,0,0.38,0x,0,0,7,32,5,2,4,0,0,0,0,121,89,8,13,10,70,1,0,,,,84.0,38.0,28.0,18.0,30.0,54.0,2.0,92.0,128.0,307.0,6.05,236.0,78.0,25197.64,0.0,0.0,249.0,1167.0
484113,285023_43972,Ferdi Kadioglu,Türkiye,DF,0,0,1,0,0,1,0,0.04,0x,0,0,0,16,7,0,3,0,0,0,0,175,92,4,0,9,78,1,0,,,,97.0,30.0,33.0,34.0,36.0,61.0,2.0,32.0,41.0,353.0,4.36,218.0,101.0,19552.43,0.0,0.0,179.0,996.0
484139,285023_43972,Baris Alper Yilmaz,Türkiye,FW,1,0,1,100,0,1,0,0.06,16.87x,0,0,24,37,5,4,1,0,0,0,2,38,76,15,0,12,67,2,0,,,,103.0,65.0,34.0,4.0,47.0,56.0,8.0,43.0,49.0,119.0,6.43,228.0,106.0,21165.94,1.0,1.0,200.0,47.0
484141,285023_43963,Joao Neves,Portugal,MF,0,1,1,100,1,0,1,0.04,25.59x,0,0,9,55,9,0,2,0,0,0,0,146,96,1,0,7,71,2,50,,,,108.0,35.0,34.0,39.0,81.0,27.0,2.0,22.0,57.0,311.0,6.92,266.0,91.0,21083.66,1.0,0.0,181.0,100.0
484262,285023_43818,Marko Farji,Iraq,FW,0,0,0,0,0,0,0,0.0,0x,0,0,2,34,2,0,2,0,0,0,0,11,64,2,50,1,100,0,0,,,,40.0,19.0,19.0,2.0,9.0,31.0,2.0,5.0,17.0,36.0,6.82,96.0,30.0,6975.47,0.0,0.0,62.0,725.0
484270,285023_43818,Zaid Ismael,Iraq,MF,0,0,0,0,0,0,0,0.0,0x,0,0,3,52,17,2,0,0,0,0,0,71,89,0,0,0,0,1,0,,,,73.0,2.0,28.0,43.0,60.0,13.0,0.0,7.0,32.0,150.0,7.69,243.0,58.0,16240.49,0.0,0.0,126.0,889.0
484276,285023_43818,Ahmed Maknazi,Iraq,DF,0,0,0,0,0,0,0,0.0,0x,0,0,0,0,0,0,0,0,0,0,0,4,75,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,2.21,0.0,0.0,4332.79,0.0,0.0,39.0,647.0
484320,285023_43969,Lamine Yamal,Spain,FW,0,2,7,14,3,4,0,1.04,0.96x,4,0,6,8,2,1,0,0,0,0,0,50,90,13,31,8,63,1,100,,,,43.0,18.0,19.0,6.0,12.0,31.0,7.0,37.0,31.0,145.0,6.04,62.0,25.0,7447.01,1.0,0.0,74.0,66.0
484691,285023_43969,Joan Garcia,Spain,GK,0,0,0,0,0,0,0,0.0,0x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205.0
484698,285023_43879,Assane Diao,Senegal,FW,0,0,0,0,0,0,0,0.0,0x,0,0,1,0,0,0,0,0,0,0,0,11,100,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,2.28,0.0,0.0,1850.66,0.0,0.0,15.0,547.0
484728,285023_43969,Marc Pubill,Spain,DF,0,0,0,0,0,0,0,0.0,0x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205.0
484817,285023_43978,Lachlan Bayliss,New Zealand,MF,0,0,0,0,0,0,0,0.0,0x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205.0
484848,285023_43948,Pascal Gross,Germany,MF,0,0,1,0,0,1,0,0.04,0x,0,0,1,15,1,1,0,0,0,0,0,14,100,1,0,1,100,0,0,,,,9.0,4.0,4.0,1.0,4.0,5.0,0.0,6.0,9.0,34.0,2.65,58.0,15.0,3218.51,0.0,0.0,24.0,597.0
484849,285023_43948,Aleksandar Pavlovic,Germany,MF,0,1,3,0,1,2,0,0.36,0x,0,0,11,62,19,8,4,1,0,0,0,183,92,1,0,1,0,1,100,,,,120.0,3.0,45.0,72.0,89.0,31.0,0.0,19.0,53.0,387.0,7.63,429.0,134.0,27302.44,0.0,0.0,216.0,1146.0
484850,285023_43948,Maximilian Beier,Germany,FW,0,0,0,0,0,0,0,0.0,0x,0,0,1,9,1,1,1,0,0,0,0,13,46,0,0,1,0,0,0,,,,12.0,4.0,8.0,0.0,1.0,11.0,0.0,7.0,7.0,26.0,2.16,46.0,16.0,3573.92,0.0,0.0,33.0,627.0
484851,285023_43948,Deniz Undav,Germany,FW,2,4,5,60,4,1,0,1.4,2.14x,0,0,6,44,6,2,0,0,0,0,0,25,80,1,0,3,33,0,0,,,,14.0,10.0,4.0,0.0,9.0,5.0,4.0,21.0,22.0,69.0,6.1,139.0,46.0,10809.83,3.0,2.0,106.0,6.0
484859,285023_43960,Quinten Timber,Netherlands,MF,0,0,0,0,0,0,0,0.0,0x,0,0,2,11,3,0,0,0,0,0,0,4,100,2,50,1,100,0,0,,,,15.0,6.0,5.0,4.0,5.0,10.0,1.0,3.0,5.0,13.0,2.36,53.0,14.0,3073.55,0.0,0.0,25.0,603.0
484860,285023_43946,Bradley Barcola,France,FW,1,1,2,50,2,0,1,0.43,2.29x,0,0,7,24,3,1,0,0,0,0,0,45,87,4,25,5,80,0,0,,,,44.0,21.0,14.0,9.0,16.0,28.0,5.0,25.0,23.0,114.0,6.14,103.0,50.0,13703.03,1.0,1.0,136.0,41.0
484862,285023_43971,Marvin Keller,Switzerland,GK,0,0,0,0,0,0,0,0.0,0x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205.0
484864,285023_43971,Aurele Amenda,Switzerland,DF,0,0,0,0,0,0,0,0.0,0x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205.0
485063,285023_44037,Samed Bazdar,Bosnia and Herzegovina,FW,0,0,0,0,0,0,0,0.0,0x,0,0,2,6,2,1,1,0,0,0,0,5,40,0,0,3,0,0,0,,,,3.0,1.0,2.0,0.0,2.0,1.0,0.0,8.0,8.0,17.0,2.09,28.0,13.0,3649.89,0.0,0.0,35.0,633.0
485064,285023_43899,Niko Sigur,Canada,DF,0,0,1,0,0,1,0,0.04,0x,0,0,0,0,0,0,0,0,0,0,0,14,100,3,33,2,100,1,100,,,,14.0,3.0,4.0,7.0,4.0,10.0,2.0,7.0,11.0,37.0,2.67,32.0,11.0,2251.8,0.0,0.0,16.0,551.0
485065,285023_43938,Toni Fruk,Croatia,MF,0,0,0,0,0,0,0,0.0,0x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205.0
485066,285023_43938,Petar Sucic,Croatia,MF,1,0,1,0,0,1,0,0.03,0x,0,0,7,68,14,4,1,1,0,0,0,56,84,1,0,4,25,0,0,,,,49.0,15.0,17.0,17.0,28.0,21.0,3.0,14.0,25.0,123.0,7.14,229.0,74.0,15057.71,0.0,1.0,125.0,154.0
485068,285023_43938,Igor Matanovic,Croatia,FW,0,1,1,0,0,1,0,0.02,0x,0,0,2,28,6,2,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,18.0,5.0,11.0,2.0,16.0,2.0,0.0,2.0,2.0,4.0,3.47,45.0,20.0,3527.88,0.0,0.0,30.0,619.0
485069,285023_43924,Ederson Silva,Brazil,MF,0,0,1,0,1,0,0,0.32,0x,0,0,0,7,2,1,0,0,0,0,0,2,100,1,100,0,0,0,0,,,,6.0,4.0,1.0,1.0,3.0,3.0,0.0,3.0,1.0,9.0,2.81,34.0,17.0,2090.32,0.0,0.0,14.0,542.0
485070,285023_43911,Raul Rangel,Mexico,GK,0,0,0,0,0,0,0,0.0,0x,0,0,0,0,0,0,0,0,0,0,0,94,72,0,0,2,0,1,100,5.0,35.0,28.0,48.0,1.0,0.0,47.0,34.0,14.0,0.0,0.0,6.0,191.0,3.19,45.0,4.0,15056.45,0.0,0.0,282.0,1193.0
485080,285023_43942,James Trafford,England,GK,0,0,0,0,0,0,0,0.0,0x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205.0
485081,285023_43963,Francisco Conceicao,Portugal,FW,0,0,1,0,1,0,0,0.05,0x,0,0,4,17,4,1,0,0,0,0,1,56,93,4,25,7,86,0,0,,,,56.0,30.0,23.0,3.0,15.0,41.0,5.0,44.0,38.0,130.0,6.46,107.0,53.0,10770.16,0.0,0.0,99.0,811.0
485131,285023_43967,Ben Gannon Doak,Scotland,FW,0,0,4,0,2,2,0,0.14,0x,0,0,13,71,6,3,1,0,0,0,0,52,90,7,29,1,100,0,0,,,,74.0,39.0,24.0,11.0,21.0,53.0,5.0,30.0,44.0,142.0,6.19,200.0,96.0,20888.71,0.0,0.0,204.0,1075.0
485324,285023_1895293,Arjany Martha,Curaçao,MF,0,0,0,0,0,0,0,0.0,0x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205.0
485347,285023_1895293,Tahith Chong,Curaçao,MF,0,2,4,0,2,2,0,0.2,0x,0,0,5,113,9,3,13,0,0,0,0,61,84,0,0,11,64,0,0,,,,116.0,31.0,78.0,7.0,73.0,43.0,4.0,38.0,78.0,169.0,6.14,293.0,107.0,27318.08,0.0,0.0,267.0,1177.0
485379,285023_1895293,Shurandy Sambo,Curaçao,DF,0,0,0,0,0,0,0,0.0,0x,0,0,0,0,0,0,0,0,0,0,0,3,100,0,0,0,0,0,0,,,,2.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,7.0,2.18,9.0,4.0,726.32,0.0,0.0,6.0,503.0
485409,285023_43908,Woodensky Pierre,Haiti,MF,0,0,0,0,0,0,0,0.0,0x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205.0
485503,285023_43819,Yuito Suzuki,Japan,MF,0,0,0,0,0,0,0,0.0,0x,0,0,0,7,2,0,0,0,0,0,0,4,100,0,0,0,0,0,0,,,,12.0,5.0,5.0,2.0,7.0,5.0,0.0,3.0,6.0,11.0,2.48,32.0,14.0,2226.64,0.0,0.0,17.0,556.0
485595,285023_43922,Giuliano Simeone,Argentina,FW,0,0,0,0,0,0,0,0.0,0x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205.0
485655,285023_43946,Michael Olise,France,FW,3,2,8,0,5,3,0,0.57,0x,7,0,15,86,5,0,5,0,0,0,0,142,87,4,0,8,75,0,0,,,,76.0,14.0,45.0,17.0,48.0,28.0,2.0,27.0,54.0,356.0,7.4,368.0,156.0,30215.05,0.0,3.0,245.0,126.0
485664,285023_43908,Ruben Providence,Haiti,FW,0,1,4,0,4,0,0,0.19,0x,1,0,7,100,9,3,4,0,0,0,0,48,88,7,29,3,67,0,0,,,,100.0,31.0,61.0,8.0,44.0,56.0,4.0,27.0,47.0,144.0,6.09,312.0,115.0,24005.38,0.0,0.0,237.0,1161.0
485666,285023_43946,Maghnes Akliouche,France,MF,0,0,0,0,0,0,0,0.0,0x,0,0,0,8,2,0,0,0,0,0,0,7,71,2,0,0,0,0,0,,,,11.0,3.0,5.0,3.0,7.0,4.0,0.0,2.0,4.0,20.0,2.76,24.0,5.0,1369.75,0.0,0.0,10.0,516.0
485675,285023_43854,Evann Guessand,Côte d'Ivoire,FW,0,0,0,0,0,0,0,0.0,0x,0,0,2,9,2,1,0,0,0,0,0,5,80,0,0,0,0,0,0,,,,3.0,2.0,1.0,0.0,3.0,0.0,0.0,7.0,6.0,12.0,2.01,26.0,13.0,2292.84,0.0,0.0,22.0,588.0
485676,285023_43908,Lenny Joseph,Haiti,FW,0,0,2,0,2,0,0,0.33,0x,0,0,4,43,5,6,1,0,0,0,0,20,65,0,0,3,33,1,100,,,,50.0,31.0,17.0,2.0,39.0,11.0,1.0,28.0,28.0,61.0,5.97,120.0,60.0,12922.53,0.0,0.0,134.0,904.0
485677,285023_43946,Manu Kone,France,MF,0,1,2,0,1,1,0,0.04,0x,0,0,15,18,2,2,2,0,0,0,0,128,94,0,0,1,100,0,0,,,,40.0,0.0,9.0,31.0,28.0,12.0,0.0,2.0,26.0,288.0,4.4,290.0,63.0,21495.46,0.0,0.0,195.0,1026.0
485740,285023_43872,Neil El Aynaoui,Morocco,MF,0,1,5,0,3,2,2,0.49,0x,1,0,18,60,27,6,6,0,0,0,0,188,90,0,0,2,0,2,50,,,,216.0,27.0,66.0,123.0,152.0,64.0,1.0,16.0,88.0,404.0,7.04,424.0,152.0,34363.9,0.0,0.0,293.0,1200.0
485756,285023_43872,Zakaria El Ouahdi,Morocco,DF,0,0,0,0,0,0,0,0.0,0x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205.0
485760,285023_43872,Ayyoub Bouaddi,Morocco,MF,0,0,1,0,0,1,0,0.01,0x,0,0,8,56,17,2,2,0,0,0,0,132,90,0,0,0,0,0,0,,,,97.0,7.0,27.0,63.0,58.0,39.0,0.0,11.0,67.0,284.0,4.6,290.0,78.0,23614.48,0.0,0.0,205.0,1102.0
485767,285023_43872,Redouane Halhal,Morocco,DF,0,0,0,0,0,0,0,0.0,0x,0,0,0,4,3,1,3,0,0,0,1,53,94,0,0,0,0,0,0,,,,11.0,0.0,0.0,11.0,1.0,10.0,0.0,0.0,17.0,116.0,1.92,85.0,32.0,9908.08,0.0,0.0,103.0,838.0
485802,285023_43928,Alex Arce,Paraguay,FW,0,0,0,0,0,0,0,0.0,0x,0,0,1,32,4,1,0,1,0,0,0,10,70,0,0,0,0,0,0,,,,11.0,6.0,2.0,3.0,7.0,4.0,0.0,8.0,10.0,22.0,4.75,122.0,46.0,7712.6,0.0,0.0,64.0,733.0
485804,285023_43928,Gustavo Caballero,Paraguay,MF,0,0,0,0,0,0,0,0.0,0x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205.0
486074,285023_43972,Can Uzun,Türkiye,FW,0,1,4,0,3,1,0,0.39,0x,0,0,4,9,3,0,1,0,0,0,0,24,92,0,0,0,0,0,0,,,,24.0,5.0,6.0,13.0,13.0,11.0,1.0,9.0,20.0,64.0,4.39,92.0,27.0,6108.16,0.0,0.0,55.0,705.0
486076,285023_43972,Oguz Aydin,Türkiye,FW,0,0,0,0,0,0,0,0.0,0x,0,0,3,24,9,0,2,0,0,0,0,46,85,3,0,3,67,0,0,,,,15.0,10.0,4.0,1.0,6.0,9.0,2.0,15.0,27.0,94.0,2.13,103.0,55.0,10321.84,0.0,0.0,97.0,802.0
486080,285023_43995,Robin Hranac,Czechia,DF,0,0,0,0,0,0,0,0.0,0x,0,0,15,37,15,6,0,0,0,0,0,116,90,1,0,2,0,0,0,,,,11.0,2.0,1.0,8.0,6.0,5.0,0.0,1.0,13.0,249.0,5.86,311.0,94.0,29418.45,0.0,0.0,301.0,1216.0
486081,285023_43995,Lukas Cerv,Czechia,MF,0,2,3,0,1,2,0,0.06,0x,0,0,6,27,11,3,3,0,0,0,0,42,86,1,0,2,0,1,100,,,,67.0,2.0,28.0,37.0,54.0,13.0,0.0,4.0,18.0,97.0,4.24,204.0,53.0,18226.25,0.0,0.0,172.0,982.0
486082,285023_43995,Pavel Sulc,Czechia,FW,0,0,2,0,0,2,0,0.03,0x,0,0,6,104,12,2,1,0,0,0,1,51,76,1,100,3,0,0,0,,,,100.0,39.0,59.0,2.0,55.0,45.0,4.0,36.0,47.0,129.0,6.65,338.0,102.0,22856.82,0.0,0.0,209.0,1130.0
486130,285023_43879,Habib Diarra,Senegal,MF,0,1,2,50,1,1,1,0.0,0x,0,0,3,19,6,2,1,0,0,0,0,24,92,1,0,0,0,0,0,,,,8.0,1.0,3.0,4.0,7.0,1.0,0.0,1.0,5.0,68.0,4.38,32.0,15.0,9816.65,1.0,0.0,89.0,70.0
486147,285023_20014,Noah Sadiki,Congo DR,MF,0,0,0,0,0,0,0,0.0,0x,0,0,2,61,6,0,0,0,0,0,0,25,80,0,0,2,0,0,0,,,,26.0,3.0,18.0,5.0,15.0,11.0,0.0,9.0,12.0,52.0,6.84,129.0,47.0,10072.54,0.0,0.0,89.0,786.0
486150,285023_43860,Jerome Opoku,Ghana,DF,0,0,0,0,0,0,0,0.0,0x,0,0,5,9,7,1,3,0,0,0,0,64,81,0,0,5,60,4,75,,,,7.0,0.0,1.0,6.0,4.0,3.0,0.0,0.0,8.0,136.0,5.76,149.0,49.0,20121.78,0.0,0.0,209.0,1131.0
486161,285023_43883,Relebohile Mofokeng,South Africa,FW,0,1,3,0,0,3,0,0.12,0x,1,0,4,84,7,2,0,0,0,0,0,43,81,2,0,3,33,2,100,,,,41.0,13.0,24.0,4.0,26.0,15.0,2.0,25.0,15.0,106.0,5.07,246.0,66.0,17259.28,0.0,0.0,135.0,907.0
486168,285023_43879,Cherif Ndiaye,Senegal,FW,0,0,0,0,0,0,0,0.0,0x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205.0
