player_id,team_id,player_name,team,position,avg_speed,speed_runs,sprints,total_distance,source_tab,story_id,classification
448120,285023_43971,Ardon Jashari,Switzerland,MF,2.19,19,3,1008.65,physical,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:18,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:18
489417,285023_43928,Isidro Pitta,Paraguay,FW,2.19,77,23,6037.06,physical,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:18,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:18
485379,285023_1895293,Shurandy Sambo,Curaçao,DF,2.18,9,4,726.32,physical,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:18,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:18
448112,285023_43971,Zeki Amdouni,Switzerland,FW,2.18,26,8,2065.85,physical,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:18,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:18
321697,285023_43976,Mathew Leckie,Australia,FW,2.18,100,31,7358.47,physical,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:18,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:18
514334,285023_43995,Stepan Chaloupek,Czechia,DF,2.18,141,46,10873.66,physical,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:18,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:18
336170,285023_43972,Kaan Ayhan,Türkiye,MF,2.18,13,7,1239.03,physical,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:18,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:18
494374,285023_43888,Hazem Mastouri,Tunisia,FW,2.17,106,39,10041.14,physical,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:18,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:18
511828,285023_43822,Castrop Jens,Korea Republic,DF,2.16,40,32,5519.79,physical,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:18,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:18
484850,285023_43948,Maximilian Beier,Germany,FW,2.16,46,16,3573.92,physical,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:18,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:18
419077,285023_43921,Mark Mckenzie,USA,DF,2.16,148,50,11338.0,physical,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:18,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:18
386339,285023_43911,Guillermo Martinez,Mexico,FW,2.15,76,37,7134.93,physical,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:18,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:18
430196,285023_44037,Amir Hadziahmetovic,Bosnia and Herzegovina,MF,2.15,21,5,1349.67,physical,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:18,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:18
372266,285023_43872,Sofyan Amrabat,Morocco,MF,2.14,164,48,11049.0,physical,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:18,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:18
486260,285023_43854,Christopher Operi,Côte d'Ivoire,DF,2.14,142,55,10698.42,physical,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:18,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:18
498455,285023_43819,Junnosuke Suzuki,Japan,DF,2.13,29,18,2449.59,physical,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:18,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:18
486076,285023_43972,Oguz Aydin,Türkiye,FW,2.13,103,55,10321.84,physical,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:19,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:19
369768,285023_43928,Antonio Sanabria,Paraguay,FW,2.12,84,33,7093.2,physical,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:19,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:19
442428,285023_43967,Aaron Hickey,Scotland,DF,2.11,103,30,8361.39,physical,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:19,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:19
403304,285023_43819,Takefusa Kubo,Japan,MF,2.1,85,32,7808.85,physical,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:19,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:19
483936,285023_43995,David Doudera,Czechia,DF,2.09,114,34,10486.58,physical,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:19,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:19
485063,285023_44037,Samed Bazdar,Bosnia and Herzegovina,FW,2.09,28,13,3649.89,physical,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:19,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:19
514202,285023_43970,Taha Ali,Sweden,FW,2.08,26,11,1803.91,physical,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:19,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:19
500038,285023_43911,Mateo Chavez,Mexico,DF,2.07,96,41,8450.23,physical,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:19,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:19
514188,285023_43948,Malick Thiaw,Germany,DF,2.07,51,15,3878.94,physical,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:19,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:19
430594,285023_43924,Roger Ibanez,Brazil,DF,2.07,65,30,5075.62,physical,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:19,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:19
463468,285023_43927,Alan Minda,Ecuador,MF,2.07,80,31,6170.77,physical,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:19,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:19
401448,285023_43971,Denis Zakaria,Switzerland,MF,2.07,113,48,10678.9,physical,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:19,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:19
419005,285023_43927,Jordy Alcivar,Ecuador,MF,2.05,63,23,5065.44,physical,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:19,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:19
411653,285023_43888,Dylan Bronn,Tunisia,DF,2.04,38,13,5012.71,physical,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:19,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:19
419436,285023_43834,Ahmed Alganehi,Qatar,MF,2.04,51,24,4200.63,physical,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:19,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:19
430766,285023_43911,Alexis Vega,Mexico,FW,2.04,28,10,1915.42,physical,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:19,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:19
395286,285023_43970,Ken Sema,Sweden,MF,2.02,22,7,2294.51,physical,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:19,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:19
430194,285023_44037,Dennis Hadzikadunic,Bosnia and Herzegovina,DF,2.02,32,11,3338.81,physical,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:19,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:19
485675,285023_43854,Evann Guessand,Côte d'Ivoire,FW,2.01,26,13,2292.84,physical,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:19,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:19
448420,285023_43924,Luiz Henrique,Brazil,FW,2.0,60,26,3896.86,physical,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:19,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:19
419211,285023_43883,Lyle Foster,South Africa,FW,1.99,66,16,5968.5,physical,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:19,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:19
489696,285023_43961,Sondre Langas,Norway,DF,1.98,26,11,2880.7,physical,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:19,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:19
504931,285023_43976,Lucas Herrington,Australia,DF,1.98,96,19,10024.96,physical,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:19,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:19
406249,285023_43972,Ozan Kabak,Türkiye,DF,1.98,100,33,10366.33,physical,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:19,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:19
419166,285023_43946,Ibrahima Konate,France,DF,1.98,18,3,1968.45,physical,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:19,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:19
486614,285023_43834,Alhashmi Alhussein,Qatar,DF,1.97,50,20,4072.3,physical,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:19,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:19
436863,285023_43818,Frans Putros,Iraq,DF,1.97,0,0,10455.98,physical,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:19,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:19
434024,285023_43818,Munaf Younus,Iraq,DF,1.97,0,0,8901.62,physical,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:19,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:19
477777,285023_43854,Oumar Diakite,Côte d'Ivoire,FW,1.96,24,11,2889.57,physical,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:19,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:19
360496,285023_43970,Kristoffer Nordfeldt,Sweden,GK,1.96,8,1,9861.15,physical,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:19,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:19
514336,285023_43911,Armando Gonzalez,Mexico,FW,1.96,25,14,2086.01,physical,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:19,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:19
424056,285023_1895293,Sontje Hansen,Curaçao,FW,1.96,59,26,4910.75,physical,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:19,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:19
419662,285023_43961,Jorgen Strand Larsen,Norway,FW,1.95,101,41,9811.95,physical,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:19,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:19
489521,285023_44037,Stjepan Radeljic,Bosnia and Herzegovina,DF,1.95,107,27,9901.91,physical,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:19,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:19
520112,285023_43961,Henrik Falchener,Norway,DF,1.93,64,23,6891.96,physical,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:19,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:19
485767,285023_43872,Redouane Halhal,Morocco,DF,1.92,85,32,9908.08,physical,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:19,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:19
433571,285023_43818,Ahmed Basil,Iraq,GK,1.91,7,1,7207.43,physical,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:19,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:19
370171,285023_43879,Abdoulaye Seck,Senegal,DF,1.87,0,0,6325.77,physical,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:19,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:19
405881,285023_43946,Maxence Lacroix,France,DF,1.87,90,26,9363.51,physical,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:19,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:19
442431,285023_43967,Scott Mckenna,Scotland,DF,1.87,63,17,9598.73,physical,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:19,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:19
463221,285023_43883,Nkosinathi Sibisi,South Africa,DF,1.86,101,38,9387.59,physical,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:19,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:19
505112,285023_43872,Gessime Yassine,Morocco,MF,1.84,23,15,2611.69,physical,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:19,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:19
448051,285023_43911,Luis Chavez,Mexico,MF,1.82,42,16,2876.74,physical,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:19,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:19
466361,285023_1895293,Roshon Van Eijma,Curaçao,DF,1.82,18,5,1852.02,physical,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:19,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:19
448821,285023_43879,Mory Diaw,Senegal,GK,1.81,2,0,6448.37,physical,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:19,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:19
347085,285023_43818,Jalal Hassan,Iraq,GK,1.81,5,2,7161.7,physical,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:19,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:19
401167,285023_43972,Caglar Soyuncu,Türkiye,DF,1.8,9,3,1394.51,physical,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:19,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:19
466585,285023_43899,Moise Bombito,Canada,DF,1.8,45,12,4895.46,physical,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:19,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:19
477802,285023_43854,Ousmane Diomande,Côte d'Ivoire,DF,1.79,75,24,8979.4,physical,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:19,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:19
419003,285023_43927,Jackson Porozo,Ecuador,DF,1.77,28,13,3226.38,physical,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:19,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:19
398569,285023_1895293,Riechedly Bazoer,Curaçao,DF,1.69,60,15,8506.82,physical,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:20,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:20
394993,285023_43908,Duckens Nazon,Haiti,FW,1.63,27,8,2597.09,physical,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:20,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:20
433365,285023_43888,Aymen Dahmen,Tunisia,GK,1.57,9,0,7797.05,physical,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:20,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:20
402979,285023_43927,Felix Torres,Ecuador,DF,1.53,5,0,989.25,physical,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:20,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:20
479077,285023_44005,Utkir Yusupov,Uzbekistan,GK,1.45,7,1,5094.43,physical,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:20,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:20
386473,285023_43860,Lawrence Ati Zigi,Ghana,GK,1.36,1,1,2286.73,physical,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:20,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:20
479110,285023_44005,Abduvohid Nematov,Uzbekistan,GK,1.33,11,1,4482.47,physical,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:20,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:20
215285,285023_43911,Guillermo Ochoa,Mexico,GK,1.23,5,0,1147.02,physical,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:20,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:20
448217,285023_43921,Matt Turner,USA,GK,1.13,20,2,5939.08,physical,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:20,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:20
489685,285023_43970,Jacob Widell Zetterstrom,Sweden,GK,1.06,9,4,5413.88,physical,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:20,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:20
483535,285023_43961,Egil Selvik,Norway,GK,0.99,5,0,4989.63,physical,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:20,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:20
520245,285023_43888,Mouhib Chamakh,Tunisia,GK,0.77,4,0,3891.4,physical,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:20,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:20
430834,285023_43854,Parfait Guiagon,Côte d'Ivoire,MF,0.0,0,0,0.0,physical,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:20,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:20
504192,285023_43883,Khulumani Ndamane,South Africa,DF,0.0,0,0,0.0,physical,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:20,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:20
372294,285023_43888,Sabri Ben Hessen,Tunisia,GK,0.0,0,0,0.0,physical,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:20,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:20
483183,285023_43855,Mahmoud Saber,Egypt,MF,0.0,0,0,0.0,physical,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:20,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:20
520037,285023_43860,Derrick Luckassen,Ghana,DF,0.0,0,0,0.0,physical,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:20,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:20
441255,285023_43899,Dayne St Clair,Canada,GK,0.0,0,0,0.0,physical,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:20,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:20
516043,285023_43888,Adam Arous,Tunisia,DF,0.0,0,0,0.0,physical,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:20,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:20
523354,285023_43879,Bara Sapoko Ndiaye,Senegal,MF,0.0,0,0,0.0,physical,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:20,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:20
448522,285023_43860,Alidu Seidu,Ghana,DF,0.0,0,0,0.0,physical,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:20,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:20
520247,285023_43888,Rayan Elloumi,Tunisia,FW,0.0,0,0,0.0,physical,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:20,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:20
494350,285023_43860,Christopher Bonsu Baah,Ghana,FW,0.0,0,0,0.0,physical,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:20,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:20
502245,285023_43883,Olwethu Makhanya,South Africa,DF,0.0,0,0,0.0,physical,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:20,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:20
423933,285023_43899,Jayden Nelson,Canada,FW,0.0,0,0,0.0,physical,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:20,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:20
494277,285023_43879,Yehvann Diouf,Senegal,GK,0.0,0,0,0.0,physical,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:20,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:20
441336,285023_43860,Abdul Mumin,Ghana,DF,0.0,0,0,0.0,physical,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:20,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:20
506277,285023_43860,Joseph Anang,Ghana,GK,0.0,0,0,0.0,physical,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:20,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:20
371553,285023_43872,Ahmed Reda Tagnaouti,Morocco,GK,0.0,0,0,0.0,physical,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:20,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:20
499800,285023_43879,Mamadou Sarr,Senegal,DF,0.0,0,0,0.0,physical,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:20,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:20
448402,285023_43899,Joel Waterman,Canada,DF,0.0,0,0,0.0,physical,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:20,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:20
523173,285023_43860,Augustine Boakye,Ghana,MF,0.0,0,0,0.0,physical,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:20,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:20
466844,285023_43908,Markhus Lacroix,Haiti,DF,0.0,0,0,0.0,physical,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:20,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:20
514070,285023_43899,Alfie Jones,Canada,DF,0.0,0,0,0.0,physical,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:20,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:20
494279,285023_43879,Antoine Mendy,Senegal,DF,0.0,0,0,0.0,physical,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:20,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:20
512079,285023_43855,Mohamed Alaa,Egypt,GK,0.0,0,0,0.0,physical,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:20,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:20
466835,285023_43908,Alexandre Pierre,Haiti,GK,0.0,0,0,0.0,physical,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:20,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:20
504200,285023_43883,Samukele Kabini,South Africa,DF,0.0,0,0,0.0,physical,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:20,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:20
424556,285023_43908,Carl Sainte,Haiti,MF,0.0,0,0,0.0,physical,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:20,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:20
510850,285023_43883,Thabang Matuludi,South Africa,DF,0.0,0,0,0.0,physical,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:20,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:20
482783,285023_43850,Wagner Pina,Cabo Verde,DF,0.0,0,0,0.0,physical,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:20,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:20
412144,285023_43899,Alphonso Davies,Canada,DF,0.0,0,0,0.0,physical,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:20,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:20
463817,285023_43899,Owen Goodman,Canada,GK,0.0,0,0,0.0,physical,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:20,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:20
