player_id,team_id,player_name,team,position,fouls_against,fouls_for,yellow_cards,red_cards,indirect_red_cards,offsides,source_tab,story_id,classification
433378,285023_43888,Hannibal Mejbri,Tunisia,MF,4,15,0,0,0,0,discipline,urn:gd:story:classification:gcp_discipline:competitionId:285023:fouls_against:rank_asc:page:2,urn:gd:story:classification:gcp_discipline:competitionId:285023:fouls_against:rank_asc:page:2
506279,285023_43860,Caleb Yirenkyi,Ghana,MF,4,3,1,0,0,0,discipline,urn:gd:story:classification:gcp_discipline:competitionId:285023:fouls_against:rank_asc:page:2,urn:gd:story:classification:gcp_discipline:competitionId:285023:fouls_against:rank_asc:page:2
430697,285023_43908,Jean Ricner Bellegarde,Haiti,MF,4,5,1,0,0,0,discipline,urn:gd:story:classification:gcp_discipline:competitionId:285023:fouls_against:rank_asc:page:2,urn:gd:story:classification:gcp_discipline:competitionId:285023:fouls_against:rank_asc:page:2
486317,285023_43854,Guela Doue,Côte d'Ivoire,DF,4,4,1,0,0,0,discipline,urn:gd:story:classification:gcp_discipline:competitionId:285023:fouls_against:rank_asc:page:2,urn:gd:story:classification:gcp_discipline:competitionId:285023:fouls_against:rank_asc:page:2
441252,285023_43899,Alistair Johnston,Canada,DF,4,4,1,0,0,0,discipline,urn:gd:story:classification:gcp_discipline:competitionId:285023:fouls_against:rank_asc:page:2,urn:gd:story:classification:gcp_discipline:competitionId:285023:fouls_against:rank_asc:page:2
371958,285023_43899,Derek Cornelius,Canada,DF,4,2,1,0,0,0,discipline,urn:gd:story:classification:gcp_discipline:competitionId:285023:fouls_against:rank_asc:page:2,urn:gd:story:classification:gcp_discipline:competitionId:285023:fouls_against:rank_asc:page:2
433362,285023_43888,Ali Abdi,Tunisia,DF,4,2,0,0,0,0,discipline,urn:gd:story:classification:gcp_discipline:competitionId:285023:fouls_against:rank_asc:page:2,urn:gd:story:classification:gcp_discipline:competitionId:285023:fouls_against:rank_asc:page:2
463218,285023_43883,Khuliso Mudau,South Africa,DF,4,6,0,0,0,1,discipline,urn:gd:story:classification:gcp_discipline:competitionId:285023:fouls_against:rank_asc:page:2,urn:gd:story:classification:gcp_discipline:competitionId:285023:fouls_against:rank_asc:page:2
507253,285023_43860,Kwasi Sibo,Ghana,MF,4,0,0,0,0,0,discipline,urn:gd:story:classification:gcp_discipline:competitionId:285023:fouls_against:rank_asc:page:2,urn:gd:story:classification:gcp_discipline:competitionId:285023:fouls_against:rank_asc:page:2
395050,285023_43883,Aubrey Modiba,South Africa,DF,4,3,1,0,0,2,discipline,urn:gd:story:classification:gcp_discipline:competitionId:285023:fouls_against:rank_asc:page:2,urn:gd:story:classification:gcp_discipline:competitionId:285023:fouls_against:rank_asc:page:2
419189,285023_43888,Yan Valery,Tunisia,DF,4,1,0,0,0,1,discipline,urn:gd:story:classification:gcp_discipline:competitionId:285023:fouls_against:rank_asc:page:2,urn:gd:story:classification:gcp_discipline:competitionId:285023:fouls_against:rank_asc:page:2
504990,285023_44037,Kerim Alajbegovic,Bosnia and Herzegovina,FW,4,5,0,0,0,1,discipline,urn:gd:story:classification:gcp_discipline:competitionId:285023:fouls_against:rank_asc:page:2,urn:gd:story:classification:gcp_discipline:competitionId:285023:fouls_against:rank_asc:page:2
494989,285023_1895293,Livano Comenencia,Curaçao,MF,4,1,1,0,0,0,discipline,urn:gd:story:classification:gcp_discipline:competitionId:285023:fouls_against:rank_asc:page:2,urn:gd:story:classification:gcp_discipline:competitionId:285023:fouls_against:rank_asc:page:2
431698,285023_1895293,Jurien Gaari,Curaçao,DF,4,1,1,0,0,0,discipline,urn:gd:story:classification:gcp_discipline:competitionId:285023:fouls_against:rank_asc:page:2,urn:gd:story:classification:gcp_discipline:competitionId:285023:fouls_against:rank_asc:page:2
429642,285023_43948,Jamal Musiala,Germany,MF,4,9,0,0,0,0,discipline,urn:gd:story:classification:gcp_discipline:competitionId:285023:fouls_against:rank_asc:page:2,urn:gd:story:classification:gcp_discipline:competitionId:285023:fouls_against:rank_asc:page:2
441067,285023_43934,Stefan Posch,Austria,DF,4,1,1,0,0,0,discipline,urn:gd:story:classification:gcp_discipline:competitionId:285023:fouls_against:rank_asc:page:2,urn:gd:story:classification:gcp_discipline:competitionId:285023:fouls_against:rank_asc:page:2
485066,285023_43938,Petar Sucic,Croatia,MF,4,1,1,0,0,0,discipline,urn:gd:story:classification:gcp_discipline:competitionId:285023:fouls_against:rank_asc:page:2,urn:gd:story:classification:gcp_discipline:competitionId:285023:fouls_against:rank_asc:page:2
