player_id,team_id,player_name,team,position,offers_to_receive_total,offers_to_receive_in_behind,offers_to_receive_in_between,offers_to_receive_in_front,offers_to_receive_inside,offers_to_receive_outside,receptions_in_behind,receptions_between_midfield_and_defensive_line,receptions_under_pressure,number_of_involvements,source_tab,story_id,classification
441402,285023_43914,Cesar Samudio,Panama,GK,0,0,0,0,0,0,0,0,0,0,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:21,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:21
495054,285023_43922,Jose Manuel Lopez,Argentina,FW,0,0,0,0,0,0,0,0,0,0,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:21,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:21
402934,285023_43922,Marcos Senesi,Argentina,DF,0,0,0,0,0,0,0,0,0,0,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:21,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:21
318647,285023_43928,Gatito Fernandez,Paraguay,GK,0,0,0,0,0,0,0,0,0,0,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:21,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:21
447991,285023_43928,Gaston Olveira,Paraguay,GK,0,0,0,0,0,0,0,0,0,0,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:21,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:21
385030,285023_43914,Fidel Escobar,Panama,DF,0,0,0,0,0,0,0,0,0,0,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:21,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:21
395427,285023_43924,Ederson,Brazil,GK,0,0,0,0,0,0,0,0,0,0,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:21,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:21
492189,285023_43926,Andres Gomez,Colombia,FW,1,1,0,0,0,1,0,0,0,0,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:21,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:21
368664,285023_43930,Sergio Rochet,Uruguay,GK,0,0,0,0,0,0,0,0,0,0,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:21,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:21
394829,285023_43928,Fabian Balbuena,Paraguay,DF,0,0,0,0,0,0,0,0,0,0,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:21,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:21
402979,285023_43927,Felix Torres,Ecuador,DF,0,0,0,0,0,0,0,0,0,0,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:21,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:21
395414,285023_43922,Giovani Lo Celso,Argentina,MF,0,0,0,0,0,0,0,0,0,0,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:21,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:21
425580,285023_43926,Jorge Carrascal,Colombia,MF,0,0,0,0,0,0,0,0,0,0,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:21,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:21
402904,285023_43930,Santiago Bueno,Uruguay,DF,0,0,0,0,0,0,0,0,0,0,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:21,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:21
385994,285023_43921,Cristian Roldan,USA,MF,0,0,0,0,0,0,0,0,0,0,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:21,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:21
441239,285023_43914,Jorge Gutierrez,Panama,DF,0,0,0,0,0,0,0,0,0,0,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:21,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:21
267702,285023_43914,Luis Mejia,Panama,GK,0,0,0,0,0,0,0,0,0,0,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:21,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:21
396315,285023_43924,Weverton,Brazil,GK,0,0,0,0,0,0,0,0,0,0,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:21,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:21
439956,285023_43930,Facundo Pellistri,Uruguay,FW,0,0,0,0,0,0,0,0,0,0,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:21,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:21
480313,285023_43914,Edgardo Farina,Panama,DF,0,0,0,0,0,0,0,0,0,0,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:21,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:21
395552,285023_43926,Yerry Mina,Colombia,DF,0,0,0,0,0,0,0,0,0,0,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:21,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:21
485804,285023_43928,Gustavo Caballero,Paraguay,MF,0,0,0,0,0,0,0,0,0,0,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:21,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:21
430624,285023_43922,Juan Musso,Argentina,GK,0,0,0,0,0,0,0,0,0,0,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:21,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:21
385833,285023_43914,Adalberto Carrasquilla,Panama,MF,0,0,0,0,0,0,0,0,0,0,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:22,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:22
441243,285023_43914,Cesar Yanis,Panama,MF,0,0,0,0,0,0,0,0,0,0,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:22,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:22
390276,285023_43921,Haji Wright,USA,FW,2,2,0,0,1,1,0,0,0,0,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:22,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:22
441260,285023_43911,Carlos Acevedo,Mexico,GK,0,0,0,0,0,0,0,0,0,0,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:22,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:22
476345,285023_43926,Willer Ditta,Colombia,DF,0,0,0,0,0,0,0,0,0,0,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:22,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:22
448299,285023_43927,Anthony Valencia,Ecuador,MF,0,0,0,0,0,0,0,0,0,0,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:22,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:22
439538,285023_43930,Joaquin Piquerez,Uruguay,MF,0,0,0,0,0,0,0,0,0,0,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:22,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:22
406205,285023_43928,Braian Ojeda,Paraguay,MF,0,0,0,0,0,0,0,0,0,0,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:22,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:22
315614,285023_43926,Santiago Arias,Colombia,DF,0,0,0,0,0,0,0,0,0,0,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:22,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:22
431889,285023_43924,Bremer,Brazil,DF,0,0,0,0,0,0,0,0,0,0,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:22,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:22
402897,285023_43930,Santiago Mele,Uruguay,GK,0,0,0,0,0,0,0,0,0,0,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:22,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:22
489849,285023_43926,Juan Portilla,Colombia,MF,0,0,0,0,0,0,0,0,0,0,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:22,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:22
448295,285023_43927,Gonzalo Valle,Ecuador,GK,0,0,0,0,0,0,0,0,0,0,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:22,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:22
228686,285023_43926,David Ospina,Colombia,GK,0,0,0,0,0,0,0,0,0,0,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:22,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:22
344582,285023_43914,Roderick Miller,Panama,DF,0,0,0,0,0,0,0,0,0,0,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:22,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:22
371956,285023_43924,Leo Pereira,Brazil,DF,0,0,0,0,0,0,0,0,0,0,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:22,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:22
463489,285023_43927,Yaimar Medina,Ecuador,DF,0,0,0,0,0,0,0,0,0,0,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:22,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:22
464546,285023_43921,Chris Brady,USA,GK,0,0,0,0,0,0,0,0,0,0,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:22,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:22
485595,285023_43922,Giuliano Simeone,Argentina,FW,0,0,0,0,0,0,0,0,0,0,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:22,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:22
506028,285023_43960,Robin Roefs,Netherlands,GK,0,0,0,0,0,0,0,0,0,0,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:22,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:22
395216,285023_43963,Ruben Neves,Portugal,MF,0,0,0,0,0,0,0,0,0,0,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:22,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:22
448369,285023_43935,Zeno Debast,Belgium,DF,0,0,0,0,0,0,0,0,0,0,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:22,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:22
514479,285023_43961,Sander Tangvik,Norway,GK,0,0,0,0,0,0,0,0,0,0,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:22,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:22
483471,285023_43946,Brice Samba,France,GK,0,0,0,0,0,0,0,0,0,0,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:22,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:22
290821,285023_43935,Axel Witsel,Belgium,MF,0,0,0,0,0,0,0,0,0,0,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:22,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:22
429639,285023_43948,Alexander Nuebel,Germany,GK,0,0,0,0,0,0,0,0,0,0,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:22,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:22
441068,285023_43934,Dejan Ljubicic,Austria,MF,0,0,0,0,0,0,0,0,0,0,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:22,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:22
482621,285023_43942,Kobbie Mainoo,England,MF,0,0,0,0,0,0,0,0,0,0,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:22,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:22
483553,285023_43960,Lutsharel Geertruida,Netherlands,DF,0,0,0,0,0,0,0,0,0,0,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:22,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:22
520034,285023_43934,Florian Wiegele,Austria,GK,0,0,0,0,0,0,0,0,0,0,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:22,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:22
411470,285023_43946,Lucas Hernandez,France,DF,0,0,0,0,0,0,0,0,0,0,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:22,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:22
306538,285023_43948,Oliver Baumann,Germany,GK,0,0,0,0,0,0,0,0,0,0,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:22,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:22
403109,285023_43946,Marcus Thuram,France,FW,3,3,0,0,3,0,0,0,0,0,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:22,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:22
384751,285023_43963,Goncalo Guedes,Portugal,FW,0,0,0,0,0,0,0,0,0,0,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:22,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:22
483549,285023_43946,Warren Zaire Emery,France,MF,0,0,0,0,0,0,0,0,0,0,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:22,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:22
403046,285023_43942,Dean Henderson,England,GK,0,0,0,0,0,0,0,0,0,0,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:22,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:22
439691,285023_43942,Trevoh Chalobah,England,DF,0,0,0,0,0,0,0,0,0,0,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:22,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:22
403002,285023_43963,Diogo Dalot,Portugal,DF,0,0,0,0,0,0,0,0,0,0,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:22,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:22
448366,285023_43935,Koni De Winter,Belgium,DF,0,0,0,0,0,0,0,0,0,0,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:22,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:22
491269,285023_43934,Michael Svoboda,Austria,DF,0,0,0,0,0,0,0,0,0,0,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:22,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:22
385248,285023_43934,Florian Grillitsch,Austria,MF,0,0,0,0,0,0,0,0,0,0,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:22,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:22
448198,285023_43942,Ivan Toney,England,FW,0,0,0,0,0,0,0,0,0,0,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:22,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:22
485080,285023_43942,James Trafford,England,GK,0,0,0,0,0,0,0,0,0,0,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:22,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:22
497902,285023_43935,Diego Moreira,Belgium,MF,0,0,0,0,0,0,0,0,0,0,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:22,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:22
389740,285023_43938,Martin Erlic,Croatia,DF,0,0,0,0,0,0,0,0,0,0,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:22,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:22
441146,285023_43963,Goncalo Inacio,Portugal,DF,0,0,0,0,0,0,0,0,0,0,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:22,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:22
448179,285023_43938,Dominik Kotarski,Croatia,GK,0,0,0,0,0,0,0,0,0,0,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:22,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:22
372424,285023_43938,Duje Caleta Car,Croatia,DF,0,0,0,0,0,0,0,0,0,0,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:22,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:22
375600,285023_43934,Alessandro Schoepf,Austria,MF,0,0,0,0,0,0,0,0,0,0,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:22,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:22
215553,285023_43967,Craig Gordon,Scotland,GK,0,0,0,0,0,0,0,0,0,0,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:22,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:22
484073,285023_43967,Dominic Hyam,Scotland,DF,0,0,0,0,0,0,0,0,0,0,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:23,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:23
419577,285023_43978,Ben Waine,New Zealand,FW,0,0,0,0,0,0,0,0,0,0,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:23,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:23
483990,285023_43995,David Jurasek,Czechia,DF,0,0,0,0,0,0,0,0,0,0,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:23,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:23
406606,285023_43976,Awer Mabil,Australia,FW,0,0,0,0,0,0,0,0,0,0,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:23,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:23
441171,285023_43995,Jan Kuchta,Czechia,FW,0,0,0,0,0,0,0,0,0,0,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:23,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:23
405562,285023_43969,Eric Garcia,Spain,DF,0,0,0,0,0,0,0,0,0,0,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:23,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:23
518264,285023_44005,Avazbek Ulmasaliyev,Uzbekistan,DF,0,0,0,0,0,0,0,0,0,0,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:23,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:23
423574,285023_43978,Alex Paulsen,New Zealand,GK,0,0,0,0,0,0,0,0,0,0,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:23,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:23
514639,285023_43970,Herman Johansson,Sweden,DF,0,0,0,0,0,0,0,0,0,0,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:23,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:23
482984,285023_44037,Haris Tabakovic,Bosnia and Herzegovina,FW,0,0,0,0,0,0,0,0,0,0,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:23,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:23
442430,285023_43967,John Souttar,Scotland,DF,0,0,0,0,0,0,0,0,0,0,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:23,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:23
447864,285023_43969,Borja Iglesias,Spain,FW,0,0,0,0,0,0,0,0,0,0,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:23,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:23
371142,285023_43978,Alex Rufer,New Zealand,MF,0,0,0,0,0,0,0,0,0,0,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:23,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:23
360498,285023_43972,Mert Gunok,Türkiye,GK,0,0,0,0,0,0,0,0,0,0,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:23,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:23
447853,285023_43969,David Raya,Spain,GK,0,0,0,0,0,0,0,0,0,0,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:23,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:23
391297,285023_43969,Alex Grimaldo,Spain,DF,0,0,0,0,0,0,0,0,0,0,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:23,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:23
484864,285023_43971,Aurele Amenda,Switzerland,DF,0,0,0,0,0,0,0,0,0,0,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:23,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:23
430754,285023_43969,Martin Zubimendi,Spain,MF,0,0,0,0,0,0,0,0,0,0,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:24,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:24
484691,285023_43969,Joan Garcia,Spain,GK,0,0,0,0,0,0,0,0,0,0,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:24,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:24
339117,285023_43976,Mathew Ryan,Australia,GK,0,0,0,0,0,0,0,0,0,0,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:24,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:24
484862,285023_43971,Marvin Keller,Switzerland,GK,0,0,0,0,0,0,0,0,0,0,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:24,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:24
506775,285023_43995,Hugo Sochurek,Czechia,MF,0,0,0,0,0,0,0,0,0,0,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:24,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:24
269592,285023_43978,Kosta Barbarouses,New Zealand,FW,0,0,0,0,0,0,0,0,0,0,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:24,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:24
483319,285023_43970,Hjalmar Ekdal,Sweden,DF,0,0,0,0,0,0,0,0,0,0,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:24,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:24
448136,285023_43971,Eray Coemert,Switzerland,DF,0,0,0,0,0,0,0,0,0,0,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:24,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:24
331149,285023_43976,Milos Degenek,Australia,DF,0,0,0,0,0,0,0,0,0,0,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:24,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:24
523007,285023_43967,Tyler Fletcher,Scotland,MF,0,0,0,0,0,0,0,0,0,0,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:24,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:24
385472,285023_44005,Botirali Ergashev,Uzbekistan,GK,0,0,0,0,0,0,0,0,0,0,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:24,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:24
